SA3_MAIN11,M_1_299_DS_DS_Seprt_house,M_1_299_DS_DS_sd_row_tce_hs_t,M_1_299_DS_DS_Flat_unit_apart,M_1_299_DS_DS_Other_dwg,M_1_299_DS_ns,M_1_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_unit_apartm,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_unit_aptmnt,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_unit_aptmt,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_unit_aprtm,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_unt_aprt,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flt_unit_aprt,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_unt_aprt,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flt_unit_aprtm,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_unit_aprt,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_unit_aptm,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flt_unit_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_unit_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot,SA3_NAME11
50401,392,51,25,0,0,468,175,28,17,0,3,223,174,21,20,0,0,215,364,60,29,0,0,453,380,64,38,0,0,482,1043,188,112,0,0,1343,1015,200,151,3,0,1369,1663,310,164,0,0,2137,1095,210,62,0,0,1367,1085,148,48,0,0,1281,510,68,27,0,0,605,397,40,30,0,0,467,8293,1388,723,3,3,10410,Bayswater - Bassendean
50402,287,6,0,0,0,293,168,6,0,3,0,177,138,5,0,0,0,143,238,0,3,0,0,241,326,0,0,0,0,326,891,13,0,0,0,904,842,18,0,3,0,863,1179,17,0,0,3,1199,751,6,0,0,0,757,682,6,0,0,0,688,374,3,0,0,0,377,335,7,0,0,0,342,6211,87,3,6,3,6310,Mundaring
50403,484,19,3,0,0,506,320,15,8,0,0,343,289,5,6,0,0,300,630,15,15,0,0,660,810,15,14,0,0,839,2156,73,34,3,0,2266,2411,91,40,4,3,2549,3547,132,76,4,3,3762,2636,71,26,0,0,2733,1904,33,11,4,0,1952,789,19,7,0,0,815,791,22,10,0,0,823,16767,510,250,15,6,17548,Swan
50501,1006,36,15,0,0,1057,490,22,7,0,0,519,460,12,4,0,0,476,957,25,10,0,0,992,1109,48,12,0,0,1169,2827,74,29,0,0,2930,2964,93,39,0,4,3100,4244,164,45,3,0,4456,3097,91,29,3,0,3220,3263,68,13,0,0,3344,1957,21,16,0,0,1994,1170,37,10,0,0,1217,23544,691,229,6,4,24474,Joondalup
50502,814,225,53,0,0,1092,339,101,35,0,0,475,280,123,33,0,0,436,559,173,64,3,0,799,677,253,84,0,0,1014,1730,665,228,0,0,2623,1659,797,290,0,0,2746,2571,1369,332,0,0,4272,1726,955,193,0,3,2877,2106,751,119,3,5,2984,1957,414,82,0,0,2453,744,234,52,0,3,1033,15162,6060,1565,6,11,22804,Stirling
50503,684,44,7,0,0,735,398,20,3,0,0,421,354,18,4,0,0,376,785,35,7,3,0,830,964,48,17,3,0,1032,2696,140,46,0,0,2882,3397,167,49,3,0,3616,5421,291,45,0,3,5760,4752,188,22,0,0,4962,3451,109,12,0,3,3575,1319,61,3,0,0,1383,1117,45,10,0,0,1172,25338,1166,225,9,6,26744,Wanneroo
50601,297,11,3,0,0,311,237,11,6,0,0,254,224,13,0,0,0,237,442,16,4,0,0,462,526,13,15,0,0,554,1315,65,26,0,0,1406,1462,92,44,4,0,1602,2202,103,38,4,0,2347,1397,18,7,0,0,1422,961,8,5,0,0,974,453,3,0,0,0,456,452,12,13,0,0,477,9968,365,161,8,0,10502,Armadale
50602,246,39,24,0,0,309,108,19,9,0,0,136,101,19,11,0,3,134,186,34,24,0,0,244,249,46,31,0,0,326,704,135,111,0,0,950,678,159,127,0,0,964,1118,256,148,3,0,1525,906,193,102,0,0,1201,841,167,76,0,0,1084,437,73,67,3,0,580,259,51,21,0,0,331,5833,1191,751,6,3,7784,Belmont - Victoria Park
50603,444,45,14,0,3,506,218,17,10,0,0,245,193,19,10,0,0,222,382,27,13,0,0,422,464,47,23,0,0,534,1225,141,61,0,0,1427,1255,134,82,0,0,1471,1824,235,130,0,0,2189,1321,118,64,0,0,1503,1160,71,26,0,0,1257,573,45,15,0,0,633,434,32,9,0,0,475,9493,931,457,0,3,10884,Canning
50606,95,3,0,0,0,98,44,3,0,0,0,47,30,3,0,0,0,33,76,3,0,0,0,79,109,0,0,3,0,112,307,0,0,0,0,307,389,0,0,0,0,389,714,0,0,3,0,717,533,0,0,0,0,533,404,0,0,3,0,407,238,0,0,3,3,244,161,0,3,0,0,164,3100,12,3,12,3,3130,Serpentine - Jarrahdale
50607,161,48,27,0,0,236,51,17,3,0,0,71,45,17,10,0,0,72,69,27,14,0,0,110,100,39,11,0,0,150,240,122,71,0,0,433,274,133,78,0,0,485,428,196,117,0,0,741,270,130,61,0,0,461,426,148,57,0,0,631,654,119,68,0,0,841,161,47,23,0,0,231,2879,1043,540,0,0,4462,South Perth
50701,423,18,10,3,0,454,245,21,10,0,0,276,232,10,10,0,0,252,436,35,10,0,0,481,531,30,20,0,0,581,1637,108,31,0,0,1776,1734,100,61,0,0,1895,2726,190,101,0,0,3017,2209,115,40,3,0,2367,1891,70,19,0,0,1980,733,35,16,5,0,789,617,44,11,0,3,675,13414,776,339,11,3,14543,Cockburn
50702,152,29,14,0,0,195,68,6,12,0,0,86,62,10,3,3,0,78,121,21,6,0,0,148,121,21,14,0,0,156,363,57,27,0,0,447,340,52,50,3,0,445,484,117,57,3,0,661,389,87,25,0,3,504,522,61,26,0,0,609,500,95,28,3,0,626,156,25,11,0,0,192,3278,581,273,12,3,4147,Fremantle
50703,127,0,0,0,0,127,130,4,3,0,0,137,97,0,4,0,0,101,188,10,0,0,0,198,253,6,5,0,0,264,640,26,25,0,0,691,827,40,28,0,0,895,1251,38,10,0,0,1299,598,41,3,0,0,642,262,12,3,0,0,277,144,6,0,0,0,150,192,5,0,0,0,197,4709,188,81,0,0,4978,Kwinana
50704,589,42,23,0,0,654,203,25,12,0,0,240,226,16,5,0,0,247,328,39,24,0,0,391,401,32,27,0,0,460,1145,107,52,0,0,1304,1116,121,57,0,0,1294,1787,176,77,0,0,2040,1174,135,60,0,0,1369,1667,120,40,0,0,1827,1464,93,21,0,3,1581,517,39,8,0,0,564,10617,945,406,0,3,11971,Melville
50705,484,21,12,0,0,517,276,14,3,0,0,293,240,7,3,0,0,250,529,17,11,3,0,560,642,25,8,0,0,675,1863,48,35,3,3,1952,2220,51,36,0,4,2311,3724,70,40,3,0,3837,2648,28,16,3,0,2695,1601,20,12,3,0,1636,616,10,4,0,0,630,687,13,14,0,0,714,15530,324,194,15,7,16070,Rockingham
50801,111,5,0,5,0,121,40,0,0,0,0,40,43,0,3,0,0,46,72,4,4,0,0,80,100,0,0,0,0,100,240,8,0,0,0,248,207,12,4,4,0,227,263,14,0,3,0,280,107,6,4,0,0,117,96,3,0,0,0,99,69,3,0,0,0,72,91,6,3,3,0,103,1439,61,18,15,0,1533,Esperance
50802,33,0,0,0,0,33,14,0,0,0,0,14,11,3,0,0,0,14,43,3,0,0,0,46,46,0,0,6,0,52,91,3,0,3,3,100,75,3,3,3,0,84,106,3,0,5,0,114,66,3,0,0,0,69,73,0,4,0,0,77,47,0,0,6,0,53,51,0,0,0,0,51,656,18,7,23,3,707,Gascoyne
50803,100,0,3,0,0,103,72,0,0,0,0,72,82,3,3,4,0,92,156,7,5,0,0,168,201,5,8,0,0,214,654,36,21,3,3,717,685,46,24,0,0,755,1019,49,18,3,0,1089,561,16,9,0,3,589,426,13,3,5,0,447,181,7,3,0,3,194,240,7,4,3,0,254,4377,189,101,18,9,4694,Goldfields
50804,38,4,0,10,0,52,12,0,3,0,0,15,19,0,0,0,0,19,28,3,3,3,0,37,33,3,0,5,3,44,128,7,4,13,3,155,122,8,0,9,0,139,230,12,10,10,0,262,155,16,9,8,0,188,258,14,9,6,0,287,214,3,0,10,0,227,103,3,3,10,3,122,1340,73,41,84,9,1547,Kimberley
50805,313,8,6,10,0,337,176,3,0,0,0,179,173,3,6,0,0,182,318,5,7,0,0,330,361,6,0,3,3,373,830,9,18,5,3,865,834,13,11,3,0,861,1035,10,10,5,0,1060,532,0,4,0,0,536,431,4,5,4,0,444,195,0,0,3,3,201,323,4,0,5,0,332,5521,65,67,38,9,5700,Mid West
50806,131,10,8,4,0,153,104,0,0,4,0,108,34,0,0,0,0,34,37,3,0,5,0,45,41,0,3,4,0,48,99,6,0,11,3,119,78,7,0,4,0,89,155,15,0,14,0,184,123,17,0,7,0,147,201,24,8,13,0,246,361,20,16,6,4,407,93,3,3,3,3,105,1457,105,38,75,10,1685,Pilbara
50901,421,6,3,4,0,434,230,3,3,3,0,239,229,3,0,0,0,232,381,8,3,3,0,395,459,4,0,0,0,463,1011,17,0,8,0,1036,826,13,4,3,0,846,962,18,9,3,0,992,445,8,6,0,0,459,316,4,0,0,0,320,208,8,3,3,0,222,303,3,4,4,0,314,5791,95,35,31,0,5952,Albany
50902,499,3,3,5,0,510,291,4,3,0,3,301,266,0,0,6,0,272,495,0,3,3,0,501,504,6,3,3,0,516,1002,4,8,8,0,1022,774,3,0,4,0,781,841,3,0,8,0,852,437,0,0,4,0,441,413,0,0,0,0,413,237,3,0,3,3,246,338,0,3,4,3,348,6097,26,23,48,9,6203,Wheat Belt - North
50903,243,0,0,0,0,243,113,0,0,0,0,113,97,0,0,0,0,97,194,0,0,3,0,197,184,0,0,3,0,187,342,3,3,3,0,351,246,0,0,3,0,249,221,0,3,0,0,224,96,0,0,3,0,99,82,0,0,3,0,85,45,0,0,4,0,49,118,0,0,0,0,118,1981,3,6,22,0,2012,Wheat Belt - South
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (WA)
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA3 (WA)
60101,80,0,3,3,0,86,83,0,3,3,0,89,84,0,8,0,0,92,177,0,0,0,0,177,230,3,6,4,0,243,495,6,33,0,0,534,415,0,23,3,0,441,405,7,8,0,0,420,106,0,0,0,0,106,64,0,0,0,0,64,27,0,0,0,0,27,92,0,4,0,0,96,2258,16,88,13,0,2375,Brighton
60102,333,20,3,3,0,359,247,3,5,0,0,255,235,7,4,0,0,246,455,13,8,0,0,476,564,11,9,0,0,584,1322,49,22,0,3,1396,1229,47,32,0,0,1308,1318,33,24,0,0,1375,511,9,6,5,0,531,330,4,3,0,0,337,160,3,0,0,0,163,253,5,3,0,0,261,6957,204,119,8,3,7291,Hobart - North East
60103,282,13,19,3,0,317,249,6,17,0,0,272,274,10,8,0,0,292,473,14,28,0,0,515,581,21,27,0,0,629,1519,66,85,3,0,1673,1474,40,59,0,3,1576,991,20,25,0,0,1036,237,6,0,0,0,243,120,3,0,0,0,123,70,3,3,0,0,76,286,7,15,0,0,308,6556,209,286,6,3,7060,Hobart - North West
60104,194,8,10,3,0,215,148,6,4,0,0,158,132,3,6,0,0,141,260,6,0,0,0,266,263,13,9,0,0,285,734,20,27,0,0,781,802,22,35,3,0,862,924,19,28,0,0,971,357,6,0,3,0,366,221,4,6,0,0,231,110,3,3,0,0,116,148,3,3,3,0,157,4293,113,131,12,0,4549,Hobart - South and West
60105,264,23,21,0,0,308,143,15,7,0,0,165,142,13,10,0,0,165,256,30,22,3,3,314,305,27,29,0,3,364,672,54,73,3,0,802,758,62,61,0,0,881,987,76,60,8,3,1134,459,39,32,3,0,533,404,34,24,0,0,462,309,8,9,0,0,326,188,8,16,0,0,212,4887,389,364,17,9,5666,Hobart Inner
60106,107,3,0,0,0,110,114,0,0,0,0,114,127,0,0,0,0,127,195,0,3,3,0,201,263,3,3,3,0,272,558,12,5,0,0,575,407,13,0,0,0,420,379,3,0,0,0,382,137,0,0,0,0,137,58,0,0,0,0,58,33,0,0,0,0,33,114,0,0,3,0,117,2492,34,11,9,0,2546,Sorell - Dodges Ferry
60201,405,13,14,3,0,435,365,13,14,4,0,396,351,10,16,0,0,377,702,18,20,3,0,743,934,37,33,0,0,1004,2214,50,69,3,0,2336,1987,55,54,5,0,2101,1508,30,20,0,0,1558,453,7,10,0,0,470,302,4,6,0,0,312,160,4,3,0,0,167,412,8,7,3,0,430,9793,249,266,21,0,10329,Launceston
60202,192,0,0,0,0,192,156,4,0,0,0,160,142,3,0,0,0,145,260,6,3,0,0,269,301,12,0,0,0,313,645,18,3,3,0,669,491,17,4,0,0,512,367,7,0,0,0,374,120,0,0,3,0,123,80,0,0,4,0,84,41,0,0,0,0,41,134,0,0,0,0,134,2929,67,10,10,0,3016,Meander Valley - West Tamar
60203,301,4,0,0,0,305,286,0,0,3,0,289,221,3,0,0,0,224,426,4,4,0,0,434,436,3,3,4,0,446,971,0,5,7,0,983,661,6,4,0,0,671,490,3,0,4,0,497,170,0,0,3,0,173,97,0,0,0,0,97,64,0,0,3,0,67,241,0,3,3,0,247,4364,23,19,27,0,4433,North East
60301,94,3,0,0,0,97,119,3,0,0,0,122,103,3,0,0,0,106,170,0,0,0,3,173,162,0,0,0,0,162,376,3,0,4,0,383,257,3,0,0,0,260,171,0,0,0,0,171,48,0,0,0,0,48,36,0,0,0,0,36,16,0,0,0,0,16,88,3,0,0,0,91,1640,18,0,4,3,1665,Central Highlands (Tas.)
60302,155,0,0,3,0,158,146,0,3,0,0,149,134,0,0,0,0,134,238,4,0,0,0,242,241,0,0,3,0,244,555,4,0,6,0,565,404,0,0,4,0,408,314,3,0,3,0,320,105,0,0,0,0,105,78,0,0,0,0,78,26,0,0,3,0,29,133,0,0,3,0,136,2529,11,3,25,0,2568,Huon - Bruny Island
60303,49,0,5,0,0,54,48,0,0,4,3,55,48,0,0,0,0,48,66,0,0,4,0,70,82,0,0,3,0,85,110,4,0,0,0,114,91,0,0,3,0,94,34,3,0,4,0,41,24,0,0,0,0,24,10,0,0,0,0,10,24,0,0,0,0,24,39,3,0,0,0,42,625,10,5,18,3,661,South East Coast
60401,313,5,6,3,0,327,300,4,6,0,0,310,317,0,4,0,0,321,527,5,7,0,0,539,649,6,12,3,0,670,1525,10,17,3,0,1555,1050,7,4,0,0,1061,650,5,6,0,0,661,185,0,0,0,0,185,124,0,0,0,0,124,74,0,3,3,0,80,251,5,4,0,0,260,5965,47,69,12,0,6093,Burnie - Ulverstone
60402,284,0,6,3,0,293,245,6,3,3,0,257,225,3,0,3,0,231,473,8,3,3,3,490,525,15,7,3,0,550,1261,18,14,3,0,1296,990,8,3,3,3,1007,691,3,3,3,3,703,188,0,0,0,0,188,106,3,0,3,0,112,65,0,3,3,0,71,229,3,3,3,0,238,5282,67,45,33,9,5436,Devonport
60403,153,0,0,3,0,156,118,0,0,0,0,118,153,0,0,0,0,153,283,0,0,4,0,287,253,0,0,0,0,253,485,0,0,0,0,485,297,3,0,0,0,300,208,4,0,0,0,212,52,0,3,0,0,55,51,0,0,6,0,57,36,3,0,3,0,42,117,0,0,0,0,117,2206,10,3,16,0,2235,West Coast
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (Tas.)
69999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA3 (Tas.)
70101,47,8,26,0,0,81,8,10,11,0,0,29,8,4,7,0,0,19,18,7,11,0,0,36,17,9,15,3,0,44,78,29,80,0,5,192,84,41,90,11,0,226,126,73,178,0,0,377,97,41,138,0,0,276,135,50,132,4,0,321,163,43,82,0,0,288,46,28,30,0,0,104,827,343,800,18,5,1993,Darwin City
70102,138,13,8,0,0,159,62,12,7,0,0,81,55,11,3,3,3,75,133,24,24,0,0,181,158,35,28,0,0,221,553,105,69,0,5,732,582,134,106,3,3,828,874,139,116,6,5,1140,666,91,64,6,3,830,738,54,22,0,0,814,351,25,14,0,0,390,218,37,20,0,0,275,4528,680,481,18,19,5726,Darwin Suburbs
70103,62,8,0,0,0,70,51,0,0,0,0,51,35,0,0,0,0,35,64,0,0,7,0,71,79,5,0,7,0,91,283,14,4,10,0,311,314,17,3,19,3,356,486,8,7,18,3,522,336,13,0,8,0,357,440,11,0,8,0,459,248,10,0,9,0,267,152,7,0,5,0,164,2550,93,14,91,6,2754,Litchfield
70203,10,0,3,3,0,16,4,0,0,8,0,12,10,0,0,3,0,13,13,0,0,0,0,13,22,0,3,3,0,28,44,0,0,8,0,52,38,0,0,4,0,42,36,0,0,3,3,42,18,0,0,4,0,22,16,0,0,3,0,19,9,0,0,3,3,15,25,0,0,6,0,31,245,0,6,48,6,305,Daly - Tiwi - West Arnhem
50604,530,22,11,0,0,563,343,11,0,0,0,354,324,9,10,0,0,343,688,19,12,5,0,724,934,30,18,4,0,986,2384,73,44,3,0,2504,2515,81,50,3,0,2649,3560,110,75,11,3,3759,2305,31,17,0,0,2353,1461,9,7,0,0,1477,592,7,4,0,0,603,709,17,6,0,0,732,16345,419,254,26,3,17047,Gosnells
50605,309,7,4,0,0,320,169,7,0,0,0,176,133,4,0,0,0,137,306,0,0,0,0,306,398,5,3,0,0,406,1107,7,0,0,0,1114,1186,14,5,0,0,1205,1672,19,3,0,0,1694,1237,8,3,0,0,1248,992,12,0,0,0,1004,482,10,0,0,0,492,408,4,4,0,0,416,8399,97,22,0,0,8518,Kalamunda
70204,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,4,3,0,0,0,7,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,26,East Arnhem
70205,33,4,0,0,0,37,7,0,0,0,0,7,16,0,0,3,0,19,22,3,3,3,0,31,40,0,0,3,0,43,115,14,6,0,0,135,143,9,0,0,3,155,147,10,0,0,0,157,56,3,3,0,0,62,47,0,0,3,0,50,29,3,0,3,0,35,48,0,0,6,0,54,703,46,12,21,3,785,Katherine
79797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (NT)
79999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA3 (NT)
80103,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,4,0,4,0,0,6,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,5,0,0,0,0,5,9,0,0,0,0,9,3,0,0,0,0,3,4,0,0,3,0,7,9,0,0,0,0,9,4,0,0,0,0,4,41,0,6,7,0,54,Fyshwick - Pialligo - Hume
70104,51,6,5,0,0,62,25,6,5,0,0,36,34,0,4,0,0,38,67,11,4,0,0,82,105,13,16,0,0,134,299,36,42,0,0,377,369,36,71,0,0,476,692,74,75,0,4,845,605,42,34,0,0,681,563,23,9,0,0,595,217,6,5,0,0,228,145,10,7,0,3,165,3172,263,277,0,7,3719,Palmerston
70202,14,0,0,3,0,17,13,0,0,0,0,13,12,0,0,0,0,12,24,0,0,0,0,24,23,0,0,0,0,23,41,0,3,0,0,44,14,0,3,0,0,17,6,0,0,0,0,6,6,0,0,0,0,6,0,0,0,0,0,0,5,0,0,4,0,9,8,0,0,0,0,8,166,0,6,7,0,179,Barkly
70201,61,0,3,3,3,70,26,4,3,3,0,36,28,8,7,0,0,43,59,6,14,3,0,82,98,11,22,3,0,134,362,49,54,10,0,475,375,57,52,3,0,487,637,83,70,3,0,793,351,26,22,3,4,406,290,23,13,3,0,329,114,6,8,0,0,128,132,8,16,3,0,159,2533,281,284,37,7,3142,Alice Springs
80101,439,65,8,0,0,512,208,23,7,0,0,238,200,7,7,0,0,214,369,53,13,0,0,435,456,67,12,0,0,535,1207,122,53,0,0,1382,1428,205,128,0,0,1761,2726,459,248,0,0,3433,1994,171,78,0,0,2243,1432,98,33,0,0,1563,534,47,20,0,0,601,371,39,9,0,0,419,11364,1356,616,0,0,13336,Belconnen
80102,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,8,0,0,0,0,8,9,0,0,0,0,9,12,0,0,0,0,12,11,0,0,0,0,11,5,0,0,0,0,5,55,0,0,0,0,55,Cotter - Namadgi
80104,184,38,0,0,3,225,75,19,0,0,0,94,86,12,0,0,0,98,138,31,3,0,0,172,189,54,3,0,0,246,522,119,13,0,0,654,615,218,25,0,0,858,1362,546,64,0,0,1972,1193,316,18,0,0,1527,1280,181,16,0,0,1477,578,62,9,0,0,649,207,33,3,0,0,243,6429,1629,154,0,3,8215,Gungahlin
80105,128,23,27,0,0,178,68,16,7,0,0,91,50,10,11,0,0,71,71,20,21,0,0,112,110,24,27,0,0,161,264,57,89,0,0,410,286,75,143,0,0,504,506,126,330,0,0,962,430,88,185,0,0,703,532,111,111,0,0,754,399,52,67,0,0,518,78,20,24,0,0,122,2922,622,1042,0,0,4586,North Canberra
80106,98,8,15,0,0,121,27,3,12,0,0,42,15,3,3,0,0,21,35,6,3,0,0,44,54,7,14,0,0,75,127,21,58,0,0,206,144,11,60,0,0,215,218,39,189,0,0,446,159,28,115,0,0,302,278,34,118,0,0,430,480,35,67,0,0,582,71,8,18,0,0,97,1706,203,672,0,0,2581,South Canberra
80107,434,32,3,0,0,469,230,19,0,3,0,252,230,17,0,0,0,247,434,26,3,0,0,463,584,49,10,0,0,643,1555,131,22,0,0,1708,1780,168,34,0,0,1982,3127,300,64,0,0,3491,2188,154,23,0,3,2368,1672,71,11,0,0,1754,635,30,5,3,0,673,457,39,4,0,3,503,13326,1036,179,6,6,14553,Tuggeranong
80108,130,9,0,0,0,139,77,3,0,0,0,80,55,3,0,0,0,58,88,7,3,0,0,98,125,10,3,0,0,138,309,20,3,0,0,332,330,27,7,0,0,364,571,65,13,0,0,649,429,37,3,0,0,469,513,26,4,0,0,543,224,7,0,0,0,231,101,6,0,0,0,107,2952,220,36,0,0,3208,Weston Creek
80109,160,14,18,0,0,192,56,7,5,0,0,68,45,6,9,0,0,60,91,7,23,0,0,121,92,18,19,0,0,129,260,39,55,0,3,357,308,58,71,0,0,437,512,116,93,0,3,724,352,79,40,0,0,471,532,63,32,0,0,627,443,26,11,0,0,480,116,12,11,0,0,139,2967,445,387,0,6,3805,Woden
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (ACT)
89999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA3 (ACT)
90101,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,4,5,0,0,3,12,5,0,0,0,0,5,5,3,3,0,0,11,3,0,0,0,0,3,3,0,0,0,0,3,3,0,3,0,0,6,3,0,0,0,0,3,29,8,15,0,3,55,Christmas Island
90102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cocos (Keeling) Islands
90103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,Jervis Bay
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (OT)
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Special Purpose Codes SA3 (OT)
