sa3_code16,d_15_17_fpeaw_mpeft,d_15_17_fpeaw_mpept,d_15_17_fpeaw_mpeaw,d_15_17_fpeaw_mpehns,d_15_17_fpeaw_mpet,d_15_17_fpeaw_mpulftw,d_15_17_fpeaw_mpulptw,d_15_17_fpeaw_mput,d_15_17_fpeaw_mptlf,d_15_17_fpeaw_mpnlf,d_15_17_fpeaw_mplfsns,d_15_17_fpeaw_t,d_15_17_fphns_mpeft,d_15_17_fphns_mpept,d_15_17_fphns_mpeaw,d_15_17_fphns_mpehns,d_15_17_fphns_mpet,d_15_17_fphns_mpulftw,d_15_17_fphns_mpulptw,d_15_17_fphns_mput,d_15_17_fphns_mptlf,d_15_17_fphns_mpnlf,d_15_17_fphns_mplfsns,d_15_17_fphns_t,d_15_17_fpet_mpeft,d_15_17_fpet_mpept,d_15_17_fpet_mpeaw,d_15_17_fpet_mpehns,d_15_17_fpet_mpet,d_15_17_fpet_mpulftw,d_15_17_fpet_mpulptw,d_15_17_fpet_mput,d_15_17_fpet_mptlf,d_15_17_fpet_mpnlf,d_15_17_fpet_mplfsns,d_15_17_fpet_t,d_15_17_fpulftw_mpeft,d_15_17_fpulftw_mpept,d_15_17_fpulftw_mpeaw,d_15_17_fpulftw_mpehns,d_15_17_fpulftw_mpet,d_15_17_fpulftw_mpulftw,d_15_17_fpulftw_mpulptw,d_15_17_fpulftw_mput,d_15_17_fpulftw_mptlf,d_15_17_fpulftw_mpnlf,d_15_17_fpulftw_mplfsns,d_15_17_fpulftw_t,d_15_17_fpulptw_mpeft,d_15_17_fpulptw_mpept,d_15_17_fpulptw_mpeaw,d_15_17_fpulptw_mpehns,d_15_17_fpulptw_mpet,d_15_17_fpulptw_mpulftw,d_15_17_fpulptw_mpulptw,d_15_17_fpulptw_mput,d_15_17_fpulptw_mptlf,d_15_17_fpulptw_mpnlf,d_15_17_fpulptw_mplfsns,d_15_17_fpulptw_t,d_15_17_fput_mpeft,d_15_17_fput_mpept,d_15_17_fput_mpeaw,d_15_17_fput_mpehns,d_15_17_fput_mpet,d_15_17_fput_mpulftw,d_15_17_fput_mpulptw,d_15_17_fput_mput,d_15_17_fput_mptlf,d_15_17_fput_mpnlf,d_15_17_fput_mplfsns,d_15_17_fput_t,d_15_17_fptlf_mpeft,d_15_17_fptlf_mpept,d_15_17_fptlf_mpeaw,d_15_17_fptlf_mpehns,d_15_17_fptlf_mpet,d_15_17_fptlf_mpulftw,d_15_17_fptlf_mpulptw,d_15_17_fptlf_mput,d_15_17_fptlf_mptlf,d_15_17_fptlf_mpnlf,d_15_17_fptlf_mplfsns,d_15_17_fptlf_t,d_15_17_fpnlf_mpeft,d_15_17_fpnlf_mpept,d_15_17_fpnlf_mpeaw,d_15_17_fpnlf_mpehns,d_15_17_fpnlf_mpet,d_15_17_fpnlf_mpulftw,d_15_17_fpnlf_mpulptw,d_15_17_fpnlf_mput,d_15_17_fpnlf_mptlf,d_15_17_fpnlf_mpnlf,d_15_17_fpnlf_mplfsns,d_15_17_fpnlf_t,d_15_17_fplfsns_mpeft,d_15_17_fplfsns_mpept,d_15_17_fplfsns_mpeaw,d_15_17_fplfsns_mpehns,d_15_17_fplfsns_mpet,d_15_17_fplfsns_mpulftw,d_15_17_fplfsns_mpulptw,d_15_17_fplfsns_mput,d_15_17_fplfsns_mptlf,d_15_17_fplfsns_mpnlf,d_15_17_fplfsns_mplfsns,d_15_17_fplfsns_t,d_15_17_fpt_mpeft,d_15_17_fpt_mpept,d_15_17_fpt_mpeaw,d_15_17_fpt_mpehns,d_15_17_fpt_mpet,d_15_17_fpt_mpulftw,d_15_17_fpt_mpulptw,d_15_17_fpt_mput,d_15_17_fpt_mptlf,d_15_17_fpt_mpnlf,d_15_17_fpt_mplfsns,d_15_17_fpt_t,d_18_20_fpeft_mpeft,d_18_20_fpeft_mpept,d_18_20_fpeft_mpeaw,d_18_20_fpeft_mpehns,d_18_20_fpeft_mpet,d_18_20_fpeft_mpulftw,d_18_20_fpeft_mpulptw,d_18_20_fpeft_mput,d_18_20_fpeft_mptlf,d_18_20_fpeft_mpnlf,d_18_20_fpeft_mplfsns,d_18_20_fpeft_t,d_18_20_fpept_mpeft,d_18_20_fpept_mpept,d_18_20_fpept_mpeaw,d_18_20_fpept_mpehns,d_18_20_fpept_mpet,d_18_20_fpept_mpulftw,d_18_20_fpept_mpulptw,d_18_20_fpept_mput,d_18_20_fpept_mptlf,d_18_20_fpept_mpnlf,d_18_20_fpept_mplfsns,d_18_20_fpept_t,d_18_20_fpeaw_mpeft,d_18_20_fpeaw_mpept,d_18_20_fpeaw_mpeaw,d_18_20_fpeaw_mpehns,d_18_20_fpeaw_mpet,d_18_20_fpeaw_mpulftw,d_18_20_fpeaw_mpulptw,d_18_20_fpeaw_mput,d_18_20_fpeaw_mptlf,d_18_20_fpeaw_mpnlf,d_18_20_fpeaw_mplfsns,d_18_20_fpeaw_t,d_18_20_fphns_mpeft,d_18_20_fphns_mpept,d_18_20_fphns_mpeaw,d_18_20_fphns_mpehns,d_18_20_fphns_mpet,d_18_20_fphns_mpulftw,d_18_20_fphns_mpulptw,d_18_20_fphns_mput,d_18_20_fphns_mptlf,d_18_20_fphns_mpnlf,d_18_20_fphns_mplfsns,d_18_20_fphns_t,d_18_20_fpet_mpeft,d_18_20_fpet_mpept,d_18_20_fpet_mpeaw,d_18_20_fpet_mpehns,d_18_20_fpet_mpet,d_18_20_fpet_mpulftw,d_18_20_fpet_mpulptw,d_18_20_fpet_mput,d_18_20_fpet_mptlf,d_18_20_fpet_mpnlf,d_18_20_fpet_mplfsns,d_18_20_fpet_t,d_18_20_fpulftw_mpeft,d_18_20_fpulftw_mpept,d_18_20_fpulftw_mpeaw,d_18_20_fpulftw_mpehns,d_18_20_fpulftw_mpet,d_18_20_fpulftw_mpulftw,d_18_20_fpulftw_mpulptw,d_18_20_fpulftw_mput,d_18_20_fpulftw_mptlf,d_18_20_fpulftw_mpnlf,d_18_20_fpulftw_mplfsns,d_18_20_fpulftw_t,d_18_20_fpulptw_mpeft,d_18_20_fpulptw_mpept,d_18_20_fpulptw_mpeaw,d_18_20_fpulptw_mpehns,d_18_20_fpulptw_mpet,d_18_20_fpulptw_mpulftw,d_18_20_fpulptw_mpulptw,d_18_20_fpulptw_mput,sa3_name16
20501,17,3,3,0,23,0,0,0,23,0,0,28,0,0,0,12,15,0,0,0,15,0,0,15,734,77,8,20,830,11,3,10,847,34,0,883,0,0,0,0,3,0,0,0,8,0,0,8,9,3,0,0,12,3,0,3,16,0,0,13,11,3,0,0,15,7,0,3,22,0,0,25,744,75,8,20,845,13,3,17,866,34,0,903,133,27,0,3,162,4,0,4,162,23,0,191,0,0,0,0,0,0,0,0,0,0,0,0,875,102,8,17,1010,17,3,19,1030,60,0,1088,101,11,8,0,113,0,0,0,113,4,0,119,144,23,0,4,168,0,0,0,166,4,0,177,3,0,3,0,8,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,243,26,13,3,291,0,0,0,295,16,0,308,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,Baw Baw
20502,10,5,3,0,13,0,0,0,13,0,0,13,3,3,0,8,14,0,0,0,17,0,0,17,472,76,18,8,571,12,0,12,577,36,0,613,7,4,0,0,14,3,0,3,17,3,0,15,0,3,0,0,9,0,0,0,9,0,0,9,7,6,0,0,16,3,0,3,17,3,0,25,480,80,18,8,585,12,0,12,603,34,0,638,57,15,3,7,83,0,0,3,81,33,0,115,0,0,0,0,0,0,0,0,0,0,3,10,538,96,19,16,672,14,0,16,685,66,4,760,28,4,3,3,42,0,0,0,42,4,0,47,50,11,3,0,63,0,0,0,63,3,0,74,3,0,0,0,5,0,0,0,5,0,0,5,3,0,0,0,3,0,0,0,3,0,0,3,84,19,3,4,109,0,0,0,113,15,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gippsland - East
20503,13,3,6,0,25,0,0,0,25,0,0,23,3,0,0,20,19,0,0,0,19,0,0,19,765,121,23,31,939,13,3,16,951,53,5,1008,11,3,0,0,9,0,0,0,9,0,0,15,5,0,0,0,5,0,0,0,5,0,0,3,11,3,0,0,13,0,0,0,13,0,0,15,774,121,23,31,952,16,3,19,968,57,5,1023,97,31,0,9,133,0,0,4,142,30,0,171,3,0,0,0,3,0,0,0,3,0,3,3,872,157,21,35,1089,19,4,21,1113,86,8,1200,66,12,3,0,80,0,0,0,80,4,0,80,105,22,0,0,131,0,0,0,129,6,0,140,5,0,4,0,7,0,0,0,7,0,0,7,3,0,0,0,3,0,0,0,3,0,0,3,183,32,8,0,220,0,0,0,221,10,0,237,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,Gippsland - South West
20504,19,0,6,0,28,0,0,0,26,0,0,26,3,0,0,3,5,0,0,0,5,3,0,11,869,79,26,13,987,25,6,27,1018,64,0,1078,7,3,0,0,14,6,0,6,19,3,0,20,9,0,0,0,8,0,0,0,13,3,0,12,20,4,0,0,21,6,0,6,29,6,0,38,887,87,26,16,1014,31,6,30,1049,67,0,1111,152,18,3,4,179,11,3,16,195,45,0,246,0,0,0,0,0,0,0,0,0,0,5,12,1039,107,29,20,1196,40,8,52,1244,117,6,1367,98,16,0,0,110,3,0,9,119,3,0,125,148,15,0,0,166,4,0,4,172,15,0,186,7,0,3,0,8,0,0,0,8,0,0,8,0,0,0,0,4,0,0,0,3,3,0,6,253,38,9,3,294,7,3,11,303,16,0,321,3,0,0,0,3,0,0,0,4,0,0,4,7,0,0,0,9,0,0,0,Latrobe Valley
20505,11,3,0,0,11,0,0,0,11,3,0,15,3,0,0,8,14,0,0,0,14,0,0,14,591,46,16,11,669,11,0,14,677,33,0,712,3,3,0,0,4,0,0,0,5,0,0,9,6,0,0,0,9,0,0,3,9,0,0,9,8,3,0,0,13,3,0,5,15,0,0,15,599,48,21,11,681,15,3,17,694,35,0,733,112,5,14,0,134,7,3,6,141,27,0,164,0,0,0,0,0,0,0,0,3,0,3,7,713,60,27,16,815,18,5,27,837,56,5,900,64,3,0,0,68,3,0,6,73,3,0,74,71,10,3,0,80,0,0,0,85,12,0,94,0,0,0,0,3,0,0,0,3,0,0,3,4,0,0,0,3,0,0,0,3,0,0,3,138,15,3,3,156,3,0,4,163,14,0,176,0,0,0,0,0,0,0,0,3,0,0,3,7,0,0,0,7,0,0,0,Wellington
20601,7,0,0,0,8,0,0,0,10,0,0,10,7,0,0,4,15,0,0,0,15,7,0,21,683,116,19,15,828,12,8,18,842,42,7,893,12,0,0,0,12,3,0,3,14,0,0,16,17,5,0,0,20,0,0,0,21,0,0,25,28,5,0,0,29,3,0,3,38,4,0,41,706,124,19,15,860,18,8,23,883,47,7,929,124,21,3,5,158,0,0,4,159,56,0,222,0,0,0,0,0,0,0,0,0,0,3,4,830,151,18,18,1020,15,9,27,1045,106,13,1158,184,26,0,0,212,5,3,8,219,17,0,235,215,39,5,0,264,3,0,7,264,14,0,278,6,0,0,0,6,0,0,0,6,0,0,9,0,0,0,0,5,0,0,0,3,0,0,10,412,61,6,3,480,13,0,14,493,40,0,532,5,0,0,0,9,0,0,0,5,0,0,5,13,0,0,0,9,0,0,0,Brunswick - Coburg
20602,12,0,0,0,13,0,0,0,13,0,0,13,3,0,0,3,5,0,0,0,5,0,0,5,583,84,12,7,679,12,3,18,698,38,0,731,3,0,0,0,3,0,0,0,7,0,0,7,9,0,0,0,9,0,0,4,13,0,0,14,13,0,0,0,13,3,0,3,14,0,0,21,600,85,12,7,696,18,4,20,713,36,0,755,70,13,0,0,80,8,0,12,95,23,0,117,0,0,0,0,3,0,0,0,3,0,0,3,669,94,7,5,780,24,7,31,806,64,0,869,155,25,3,3,185,4,0,4,191,17,0,202,193,22,5,0,227,0,0,3,227,15,0,237,5,4,0,0,5,0,0,0,5,0,0,5,0,0,0,3,3,0,0,0,3,0,0,3,349,56,9,10,423,3,0,3,430,25,0,459,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,Darebin - South
20603,14,3,0,0,16,0,0,0,16,0,0,16,3,0,0,11,14,0,0,0,14,0,0,14,990,100,8,7,1106,17,6,19,1132,48,3,1180,5,4,0,0,8,4,0,4,11,0,0,11,9,7,0,0,17,0,0,0,19,0,0,19,20,8,0,0,29,4,0,4,32,0,0,32,1005,108,8,9,1137,23,6,23,1167,48,3,1217,159,27,3,3,185,3,0,3,193,19,0,209,0,0,0,0,0,0,0,0,0,0,3,5,1163,132,9,11,1327,24,6,30,1357,67,9,1430,297,21,0,0,323,8,0,8,329,12,0,344,341,40,3,0,382,0,0,3,386,21,0,411,3,0,0,0,7,0,0,0,8,0,0,8,0,0,0,10,9,0,0,0,9,0,0,10,640,59,7,9,713,7,0,8,729,43,0,768,6,0,0,0,11,0,3,3,15,0,0,15,3,4,0,0,8,0,0,0,Essendon
20604,0,0,0,0,5,0,0,0,5,0,0,5,0,0,0,0,4,0,0,0,3,0,0,3,305,52,3,4,362,9,3,14,376,25,3,403,8,0,0,0,11,0,0,0,12,0,0,8,3,3,0,0,3,0,0,0,5,0,0,9,11,3,0,0,16,0,0,3,15,0,0,18,316,53,3,4,379,6,5,12,388,31,3,425,86,16,0,0,105,7,4,7,111,32,0,147,0,0,0,0,0,0,0,0,0,0,3,3,401,68,8,5,484,15,7,20,506,59,5,572,123,13,0,5,144,0,0,0,146,19,0,168,55,19,0,0,69,0,0,0,69,4,0,73,5,0,3,0,3,0,0,0,3,0,0,5,0,0,0,3,3,0,0,0,3,0,0,3,180,34,3,8,221,0,0,0,223,27,0,251,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,5,0,0,0,Melbourne City
20605,8,0,0,0,13,3,0,3,16,0,0,16,5,0,0,0,10,0,0,0,10,0,0,10,572,83,9,3,665,13,0,14,675,48,0,722,10,0,0,0,5,3,0,3,8,0,0,8,8,0,0,0,7,0,0,0,8,0,0,8,15,0,0,0,21,3,0,3,22,0,0,22,594,81,9,4,684,18,0,16,698,48,0,744,80,23,0,0,109,4,0,5,113,24,0,135,0,0,0,4,4,0,0,0,4,0,3,3,673,98,10,9,794,19,3,24,813,67,0,883,181,17,0,0,192,3,0,6,197,23,0,216,119,16,4,0,139,0,0,0,144,9,0,147,4,3,4,0,12,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,299,30,9,0,339,4,0,4,346,31,0,380,4,0,0,0,4,0,0,0,3,0,0,3,4,0,0,0,10,0,0,0,Port Phillip
20607,4,0,0,0,3,0,0,0,3,0,0,3,3,0,0,3,4,0,0,0,4,0,0,4,447,54,4,10,514,12,8,14,527,32,0,556,3,0,0,0,3,0,0,0,3,0,0,4,6,4,0,0,9,0,0,3,13,3,0,21,7,4,0,0,16,3,0,3,19,5,0,21,454,58,4,7,529,13,8,20,546,38,0,582,76,13,0,4,95,10,4,11,103,26,0,135,0,0,0,0,0,0,0,0,0,0,0,3,525,75,7,12,623,18,13,32,653,66,3,718,162,26,0,0,189,3,0,3,190,11,0,206,108,26,3,0,136,3,0,4,141,15,0,157,5,0,4,0,10,0,0,0,10,3,0,13,0,0,0,3,4,0,0,0,4,0,0,4,278,54,9,3,341,11,0,8,350,30,0,376,9,0,0,3,9,3,0,3,11,0,0,9,4,3,0,0,5,0,0,3,Yarra
20701,30,7,7,0,37,0,0,0,37,0,0,42,20,3,0,17,39,0,0,0,41,0,0,42,3022,306,36,39,3400,76,9,84,3485,167,0,3654,30,0,0,0,30,4,0,6,32,3,0,35,68,5,0,0,72,6,3,10,88,5,0,90,94,5,0,0,103,15,3,14,118,6,0,123,3124,305,36,39,3502,87,12,103,3603,172,0,3780,632,85,15,10,743,25,6,34,775,109,3,887,3,0,0,3,5,0,0,0,5,0,3,9,3756,392,53,44,4248,111,22,132,4379,285,4,4670,929,107,6,3,1041,30,9,40,1084,85,0,1172,1151,156,11,5,1317,27,8,31,1347,49,3,1399,21,10,11,0,45,0,0,0,46,0,0,44,23,0,0,13,36,0,0,0,36,4,0,43,2118,272,27,26,2440,56,12,71,2514,144,4,2660,14,3,0,0,16,7,0,10,27,0,0,25,34,3,0,0,39,0,0,5,Boroondara
20702,20,0,0,0,21,0,0,0,21,0,0,21,6,0,0,10,17,0,0,0,15,0,0,20,1191,194,11,13,1408,42,13,55,1468,84,3,1551,23,0,0,0,20,8,0,8,26,3,0,29,32,4,0,3,41,4,4,3,45,6,0,54,52,5,0,3,64,12,4,10,74,7,0,83,1242,197,11,16,1470,54,9,62,1539,95,3,1631,344,61,3,3,409,17,3,15,427,78,0,503,0,0,0,0,0,0,0,0,0,0,3,8,1586,256,17,25,1886,69,12,82,1970,165,3,2143,448,66,3,3,521,16,3,13,540,32,0,573,448,99,4,3,555,13,5,22,573,42,3,617,13,0,6,0,19,0,0,0,21,0,0,21,3,0,0,8,11,0,0,0,9,4,0,14,910,175,9,12,1106,30,7,37,1142,74,0,1221,14,3,0,0,13,4,0,4,22,0,0,26,18,3,0,0,23,4,0,3,Manningham - West
20606,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,8,0,0,14,344,29,3,0,380,8,0,8,379,18,0,399,4,0,0,0,4,3,0,3,6,0,0,9,0,0,0,0,4,0,0,0,4,3,0,4,4,0,0,0,10,3,0,3,13,3,0,15,352,25,3,0,384,7,0,7,394,24,0,415,128,22,3,3,153,5,0,5,157,24,0,180,3,0,0,0,3,0,0,0,3,0,0,4,482,51,3,5,539,9,0,9,553,44,4,605,117,9,3,0,128,0,0,0,128,11,0,144,119,20,0,3,141,4,0,4,148,6,0,151,3,0,0,0,3,0,0,0,0,0,0,0,9,0,0,3,7,0,0,0,7,0,0,9,246,28,3,6,285,3,0,3,288,20,0,305,4,0,0,0,6,0,0,0,6,0,0,6,3,0,0,0,3,0,0,0,Stonnington - West
20703,14,3,0,0,21,0,0,0,23,0,0,22,10,0,0,6,16,0,0,0,16,0,0,16,1604,161,24,11,1803,39,3,41,1845,98,0,1943,14,11,0,0,23,7,0,7,26,0,0,24,23,3,0,0,32,6,3,4,36,3,0,39,38,10,0,0,50,5,3,10,61,3,0,67,1639,179,23,12,1851,43,7,57,1908,102,0,2009,280,32,0,5,311,15,4,14,328,45,0,374,3,0,0,0,6,0,0,0,6,3,0,6,1925,209,25,17,2168,61,11,71,2237,149,0,2389,394,53,3,3,453,17,3,15,467,29,0,500,535,73,0,0,609,15,3,18,624,34,0,667,7,3,0,0,18,0,0,0,15,0,0,16,0,0,0,6,6,0,0,0,6,0,0,11,936,131,12,13,1084,25,9,36,1122,66,4,1190,6,0,0,0,6,6,0,6,14,0,0,14,16,4,0,0,20,0,4,5,Whitehorse - West
20801,25,7,3,0,32,0,0,3,34,3,0,34,19,0,0,3,24,0,0,0,26,0,0,28,1932,175,11,17,2132,46,7,54,2186,67,6,2251,18,0,0,0,17,3,0,3,24,0,0,21,26,3,0,3,35,0,0,0,37,0,0,36,49,3,0,3,53,3,0,3,55,3,0,57,1976,176,13,19,2184,52,7,57,2241,73,6,2317,376,33,3,7,418,9,0,7,425,52,0,483,0,3,0,0,3,0,0,0,3,0,0,3,2360,206,15,27,2606,57,7,62,2671,125,4,2797,431,56,8,3,499,8,0,11,509,22,0,528,631,71,3,0,705,11,3,14,715,26,0,745,24,0,3,0,24,0,0,0,31,0,0,31,3,4,0,11,19,0,0,0,19,0,0,19,1085,128,18,12,1239,24,3,24,1264,53,0,1317,4,0,3,0,14,5,0,5,17,0,0,17,20,7,0,0,22,3,0,3,Bayside
20902,6,3,3,0,13,0,0,0,13,0,0,14,12,0,0,10,22,0,0,0,22,0,0,27,788,126,10,21,943,19,11,25,968,58,0,1025,18,6,0,0,27,7,0,7,35,0,0,35,19,3,0,0,23,0,3,6,29,0,0,31,43,13,0,0,50,5,3,11,66,0,0,65,828,134,13,21,989,28,12,40,1027,57,0,1089,191,53,8,6,255,5,6,10,266,111,3,382,5,0,0,0,5,0,0,0,5,0,3,7,1022,186,20,31,1252,33,15,51,1301,164,4,1472,204,37,3,0,243,6,0,11,249,29,0,275,228,47,0,0,275,3,3,8,285,21,0,301,4,0,0,0,5,0,0,0,5,0,0,5,4,0,0,9,13,0,0,0,16,0,0,13,438,82,4,15,534,14,4,19,556,44,0,599,17,0,0,0,21,7,0,3,23,0,0,23,6,0,0,0,8,4,4,7,Darebin - North
20903,20,9,5,0,29,0,0,0,29,0,0,31,12,0,0,3,12,0,0,0,12,3,0,12,1556,143,26,14,1734,15,0,22,1752,47,0,1801,5,0,0,0,10,0,0,0,12,3,0,11,10,3,0,0,14,0,0,0,14,0,0,19,23,4,0,0,21,0,0,0,24,5,0,26,1575,143,26,14,1760,21,0,21,1779,50,0,1827,249,18,3,3,273,0,0,0,277,19,0,297,0,0,0,0,0,0,0,0,0,0,0,0,1823,164,28,20,2036,21,0,23,2056,71,5,2128,376,24,3,0,412,4,0,4,413,17,0,438,516,46,9,3,577,8,0,8,580,26,0,603,19,0,4,0,26,0,0,0,26,0,0,29,5,0,0,3,9,0,0,0,9,0,0,9,919,71,18,8,1018,10,0,10,1025,42,0,1070,3,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,7,0,0,0,Nillumbik - Kinglake
20904,50,8,11,3,65,0,0,0,65,4,0,68,17,7,0,37,58,0,0,0,64,5,0,65,2628,340,42,71,3085,65,15,79,3165,188,4,3358,46,9,0,0,49,16,0,19,67,6,0,75,62,15,0,4,82,4,8,13,93,6,0,100,105,20,0,4,132,25,5,31,164,12,0,173,2738,365,43,79,3218,92,19,112,3332,202,4,3532,704,159,17,26,910,48,11,60,976,364,3,1348,4,0,0,9,10,0,0,0,10,0,17,26,3445,523,61,113,4146,140,28,172,4315,567,26,4911,677,77,8,4,769,20,0,25,793,63,0,859,716,121,12,7,849,21,7,24,877,56,0,935,19,4,6,3,32,0,0,0,32,3,0,35,5,0,0,23,28,0,0,0,34,3,0,37,1420,201,25,38,1680,51,7,57,1740,123,3,1864,27,0,0,0,32,9,0,10,41,0,0,41,18,8,0,0,29,5,3,6,Whittlesea - Wallan
21001,9,0,0,0,11,0,0,0,14,0,0,14,3,0,0,9,8,0,0,0,8,0,0,15,891,81,14,20,1006,13,3,18,1023,47,0,1068,4,3,0,4,15,3,0,3,14,3,0,21,12,0,0,0,20,0,0,0,18,3,0,21,23,4,0,4,28,3,0,0,33,3,0,35,908,90,13,20,1034,17,5,21,1052,49,0,1107,175,16,3,0,196,9,4,8,208,27,0,241,0,0,0,0,0,0,0,0,0,0,3,3,1085,108,20,24,1234,23,3,30,1265,82,3,1344,267,27,3,5,296,6,0,6,304,14,0,317,282,33,0,4,326,4,0,5,326,17,0,345,6,3,7,0,13,0,0,0,13,0,0,13,3,0,0,6,10,0,0,0,10,4,0,8,556,64,7,15,645,7,0,10,652,36,0,685,0,0,0,0,0,3,0,4,4,0,0,4,6,3,0,0,9,0,0,0,Keilor
21002,7,0,0,0,12,0,0,0,12,0,0,12,3,0,0,3,8,0,0,0,7,0,0,6,577,62,15,13,668,14,0,20,685,18,3,704,6,0,0,0,6,0,0,0,6,0,0,6,11,3,0,0,15,0,0,0,13,0,0,15,15,3,0,0,18,0,0,0,19,0,0,20,594,67,16,13,684,15,0,21,707,20,3,724,91,10,4,0,105,0,0,0,102,20,0,124,0,0,0,0,3,0,0,0,3,0,3,4,687,76,21,15,796,21,0,22,811,38,3,853,98,9,3,0,108,3,0,5,114,3,0,115,125,19,0,0,154,3,0,3,153,13,0,165,3,3,0,0,5,0,0,0,5,0,0,8,3,0,0,3,7,0,0,0,7,0,0,7,231,26,3,4,272,10,0,14,282,12,0,292,3,0,0,0,3,0,0,0,3,0,0,3,6,0,0,0,7,0,0,0,Macedon Ranges
20802,23,8,8,0,41,3,0,3,45,0,0,45,8,5,0,15,24,0,0,0,26,0,3,30,2253,250,32,24,2556,51,8,57,2608,94,4,2712,18,3,0,0,22,8,0,8,31,0,0,32,46,5,0,0,55,0,0,0,54,0,0,54,68,13,0,0,79,8,0,8,87,0,0,91,2323,254,32,24,2634,59,8,70,2702,98,4,2802,399,46,4,14,469,14,0,14,481,58,0,534,5,3,0,4,4,0,0,0,4,0,4,13,2723,308,31,40,3105,74,8,79,3184,152,4,3344,633,77,3,7,721,13,0,14,738,43,0,777,726,87,7,9,832,17,3,23,851,27,0,881,13,5,5,0,21,3,0,3,24,0,0,23,4,0,0,4,13,0,0,0,11,0,0,16,1373,167,18,26,1587,34,5,40,1625,70,0,1700,18,0,0,0,17,3,0,3,21,0,0,24,22,3,0,0,23,0,0,0,Glen Eira
20803,15,3,11,0,26,0,0,0,28,3,0,30,9,0,0,14,26,0,0,0,26,3,0,25,1651,179,33,25,1893,37,3,39,1931,69,0,1999,19,3,0,0,21,3,0,3,19,0,0,24,25,4,0,0,24,0,3,3,27,0,0,32,36,7,0,0,41,4,3,7,54,3,0,50,1691,187,33,25,1936,36,8,43,1982,71,0,2052,255,31,3,8,297,3,3,10,308,41,0,349,0,3,0,3,6,0,0,0,5,0,0,5,1941,221,36,39,2240,46,10,56,2293,110,0,2403,448,40,4,0,494,19,3,21,514,30,0,540,475,73,6,8,557,10,3,14,574,31,0,601,16,0,4,0,28,0,0,0,28,3,0,29,5,0,0,16,20,0,0,0,20,0,0,24,947,115,18,28,1097,31,4,36,1136,61,0,1193,6,0,0,0,9,3,0,3,10,0,0,12,20,0,0,0,16,0,0,3,Kingston
20804,3,0,3,0,8,0,0,0,8,0,0,8,9,0,0,3,14,0,0,0,14,0,0,17,687,65,6,13,769,15,0,16,784,20,0,813,3,0,0,0,5,0,0,0,5,0,0,5,16,0,0,0,16,0,0,0,16,0,0,16,20,0,0,0,24,0,0,0,24,0,0,24,710,65,7,13,790,15,0,16,805,20,0,830,169,10,3,0,183,4,0,4,192,12,0,203,0,0,0,0,0,0,0,0,0,0,0,0,874,76,12,12,976,21,0,20,995,32,4,1034,193,21,3,0,221,7,3,3,229,14,0,241,235,26,0,3,266,10,0,10,273,10,3,283,3,0,4,0,11,0,0,0,11,0,0,10,4,0,0,3,4,0,0,0,4,0,0,4,431,51,8,5,497,9,3,14,516,26,3,543,3,0,0,0,3,0,0,0,3,0,0,3,9,0,0,0,9,0,0,0,Stonnington - East
20901,24,0,10,0,39,0,0,0,41,0,0,36,13,0,0,7,22,0,0,0,22,0,0,25,1738,190,28,19,1976,36,4,43,2025,95,3,2115,16,6,0,0,24,0,0,0,24,0,0,23,25,5,0,0,36,3,0,3,41,0,0,40,47,9,0,0,60,3,0,3,66,3,0,68,1788,197,30,19,2037,42,4,48,2085,98,3,2187,350,38,4,8,405,10,3,10,421,64,0,488,10,0,0,0,6,0,0,0,6,3,0,7,2145,238,34,29,2451,52,6,64,2514,167,5,2681,500,60,3,5,564,12,4,10,577,26,0,607,601,61,8,5,680,8,0,15,692,33,0,723,11,0,3,0,18,0,0,0,18,0,0,18,8,0,0,7,12,0,0,0,12,0,0,12,1126,120,9,16,1269,21,3,23,1296,65,0,1355,14,0,0,0,11,0,0,0,11,0,0,13,20,7,0,0,24,0,0,0,Banyule
