SA3_MAIN11,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Sede_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Fl_u_a_1_or2_st_bl_NofB_0_ib,Flt_un_at_In_1_or2_s_b_NofB_1,Flt_un_at_In_1_or2_s_b_NofB_2,Flt_un_at_In_1_or2_s_b_NofB_3,Flt_un_at_In_1_or2_s_b_NofB_4,Flt_un_at_In_1_or2_s_b_NofB_5,Fl_un_at_In_1_or2_s_b_NoB_6_m,Flt_u_at_In_1_or2_s_b_NoB_NS,Flt_un_at_In_1_or2_s_b_Total,Flt_un_apt_3_st_bl_NoB_0_ib,Flt_un_apt_In_3_st_bl_NofB_1,Flt_un_apt_In_3_st_bl_NofB_2,Flt_un_apt_In_3_st_bl_NofB_3,Flt_un_apt_In_3_st_bl_NofB_4,Flt_un_apt_In_3_st_bl_NofB_5,Flt_un_apt_In_3_s_bl_NofB_6_m,Flt_un_apt_In_3_st_bl_NofB_NS,Flt_un_apt_In_3_st_bl_Total,Ft_un_ap_4_or_m_s_b_NofB_0_ib,Ft_un_apt_4_or_m_s_b_NofB_1,Ft_un_apt_4_or_m_s_b_NofB_2,Ft_un_apt_4_or_m_s_b_NofB_3,Ft_un_apt_4_or_m_s_b_NofB_4,Ft_un_apt_4_or_m_s_b_NofB_5,Ft_un_apt_4_or_m_s_b_NofB_6_m,Ft_un_apt_4_or_m_s_b_NofB_NS,Ft_un_apt_4_or_m_s_b_Total,Fl_un_at_At_to_a_h_NofB_0_ib,Flt_un_apt_At_to_a_hse_NofB_1,Flt_un_apt_At_to_a_hse_NofB_2,Flt_un_apt_At_to_a_hse_NofB_3,Flt_un_apt_At_to_a_hse_NofB_4,Flt_un_apt_At_to_a_hse_NofB_5,Fl_un_apt_At_to_a_hs_NofB_6_m,Flt_un_apt_At_to_a_hs_NofB_NS,Flt_un_apt_At_to_a_hse_Total,Flt_un_apart_Tot_NofB_0_i_b,Flt_un_apart_Tot_NofB_1,Flt_un_apart_Tot_NofB_2,Flt_un_apart_Tot_NofB_3,Flt_un_apart_Tot_NofB_4,Flt_un_apart_Tot_NofB_5,Flt_un_apart_Tot_NofB_6_or_m,Flt_un_apart_Tot_NofB_NS,Flt_un_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total,SA3_NAME11
30401,5,21,140,3831,4817,1019,176,76,10085,0,16,42,66,3,0,0,11,138,0,6,41,382,20,0,0,4,453,0,22,83,448,23,0,0,15,591,4,35,5,18,0,0,0,10,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,3,0,0,0,0,21,4,44,14,21,0,0,0,10,93,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,9,87,241,4300,4840,1019,176,101,10773,Centenary
30402,10,73,290,3710,6879,1923,413,79,13377,0,58,98,145,68,13,0,8,390,0,0,36,174,84,25,7,3,329,0,58,134,319,152,38,7,11,719,5,29,22,31,5,0,0,0,92,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,12,10,4,0,3,0,0,29,5,41,32,35,5,3,0,3,124,3,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,18,175,456,4067,7036,1964,420,93,14229,Kenmore - Brookfield - Moggill
30403,12,94,838,3548,2962,1052,292,94,8892,3,35,164,168,49,18,7,10,454,3,44,425,708,107,24,5,9,1325,6,79,589,876,156,42,12,19,1779,10,379,1447,431,34,4,3,34,2342,12,157,1724,334,10,3,0,37,2277,6,112,1026,584,20,4,6,20,1778,0,16,5,4,0,0,3,0,28,28,664,4202,1353,64,11,12,91,6425,0,0,6,5,4,0,0,0,15,0,3,0,3,0,0,3,3,12,46,840,5635,5785,3186,1105,319,207,17123,Sherwood - Indooroopilly
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Migratory - Offshore - Shipping (WA)
30404,10,53,964,6720,5199,1127,216,143,14432,0,24,306,270,5,0,0,10,615,0,21,188,356,8,0,0,7,580,0,45,494,626,13,0,0,17,1195,4,205,416,119,4,0,3,19,770,4,54,256,18,3,0,0,5,340,22,21,39,43,0,0,0,11,136,0,14,0,6,0,0,0,0,20,30,294,711,186,7,0,3,35,1266,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,3,3,40,392,2174,7532,5219,1127,219,198,16901,The Gap - Enoggera
30605,90,569,1974,6391,2930,469,121,289,12833,0,27,145,68,11,3,5,12,271,0,0,12,0,3,3,0,0,18,0,27,157,68,14,6,5,12,289,9,170,481,111,6,3,3,63,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,12,9,173,484,114,6,6,3,63,858,79,189,89,39,15,4,3,34,452,0,5,3,5,0,0,0,0,13,178,963,2707,6617,2965,485,132,398,14445,Tablelands (East) - Kuranda
30701,65,384,1860,6339,4011,729,190,325,13903,0,16,75,105,54,9,0,4,263,0,0,5,14,3,0,0,0,22,0,16,80,119,57,9,0,4,285,0,96,420,112,14,5,4,36,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,96,420,112,14,5,7,36,690,39,107,55,56,19,4,7,50,337,5,4,11,17,0,0,3,3,43,109,607,2426,6643,4101,747,207,418,15258,Darling Downs (West) - Maranoa
30702,32,199,1500,6665,3899,671,139,240,13345,0,17,76,17,9,0,0,5,124,0,3,3,3,3,0,0,3,15,0,20,79,20,12,0,0,8,139,0,56,263,38,15,0,0,21,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,0,59,266,38,15,0,0,21,399,31,61,22,25,7,0,0,24,170,0,5,3,8,3,3,7,0,29,63,344,1870,6756,3936,674,146,293,14082,Darling Downs - East
30703,27,247,1820,6481,3833,665,132,218,13423,0,22,179,59,10,0,0,8,278,0,0,4,4,4,0,0,0,12,0,22,183,63,14,0,0,8,290,0,103,455,76,7,4,0,24,669,0,3,3,0,0,0,0,0,6,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,106,461,76,7,4,0,24,678,20,44,21,21,8,5,7,22,148,0,0,3,5,3,3,6,0,20,47,419,2488,6646,3865,677,145,272,14559,Granite Belt
30801,38,250,626,3552,2725,451,107,128,7877,0,9,97,76,15,0,0,6,203,0,0,18,22,8,6,0,0,54,0,9,115,98,23,6,0,6,257,4,52,287,181,18,3,0,18,563,0,9,6,0,0,0,0,0,15,0,0,3,0,0,0,0,0,3,0,0,3,4,6,0,0,0,13,4,61,299,185,24,3,0,18,594,78,196,57,51,11,5,0,41,439,3,4,4,7,6,3,0,0,27,123,520,1101,3893,2789,468,107,193,9194,Central Highlands (Qld)
30802,81,348,1688,10510,7382,1155,225,410,21799,0,41,212,135,26,3,0,5,422,0,11,118,63,23,4,3,7,229,0,52,330,198,49,7,3,12,651,20,152,804,176,9,3,3,40,1207,9,10,25,9,0,0,0,3,56,0,13,81,15,0,0,0,0,109,0,0,8,0,0,0,0,0,8,29,175,918,200,9,3,3,43,1380,96,287,153,73,31,9,3,53,705,3,5,11,3,6,0,0,3,31,209,867,3100,10984,7477,1174,234,521,24566,Gladstone - Biloela
30803,76,607,4450,16204,9760,1742,352,633,33824,3,162,556,209,18,11,0,52,1011,0,37,76,53,9,4,3,8,190,3,199,632,262,27,15,3,60,1201,45,494,1405,429,32,0,9,117,2531,10,20,107,28,4,0,0,4,173,3,11,65,36,0,0,0,4,119,5,9,5,0,0,0,0,0,19,63,534,1582,493,36,0,9,125,2842,89,266,149,68,18,0,6,48,644,3,3,8,7,5,0,0,0,26,234,1609,6821,17034,9846,1757,370,866,38537,Rockhampton
30901,18,52,779,5494,3941,770,156,184,11394,8,73,1259,482,88,7,0,50,1967,4,35,830,1144,122,21,6,54,2216,12,108,2089,1626,210,28,6,104,4183,25,255,1602,287,28,7,3,86,2293,9,339,2041,308,17,3,3,86,2806,7,400,1399,429,20,3,3,57,2318,4,7,4,3,3,3,0,0,24,45,1001,5046,1027,68,16,9,229,7441,10,64,21,21,3,3,3,7,132,3,3,6,3,0,0,0,3,18,88,1228,7941,8171,4222,817,174,527,23168,Broadbeach - Burleigh
30902,10,95,828,5694,3559,640,140,142,11108,16,80,612,359,35,3,3,39,1147,4,63,610,1178,99,12,3,31,2000,20,143,1222,1537,134,15,6,70,3147,65,315,1181,278,28,3,4,67,1941,6,280,1652,256,22,0,3,53,2272,5,109,837,230,13,0,0,25,1219,4,3,7,5,3,3,0,0,25,80,707,3677,769,66,6,7,145,5457,42,78,56,21,4,0,0,15,216,0,6,13,3,0,0,0,3,25,152,1029,5796,8024,3763,661,153,375,19953,Coolangatta
30903,15,55,1051,5054,3727,803,134,195,11034,6,88,1969,1649,53,9,0,83,3857,6,93,709,2082,208,23,0,65,3186,12,181,2678,3731,261,32,0,148,7043,44,282,1065,652,26,8,0,65,2142,22,303,1288,313,11,0,0,51,1988,15,235,967,368,15,0,0,26,1626,0,6,0,0,0,0,0,0,6,81,826,3320,1333,52,8,0,142,5762,22,125,253,25,3,0,0,30,458,0,19,8,7,9,3,0,0,46,130,1206,7310,10150,4052,846,134,515,24343,Gold Coast - North
30904,16,152,856,2769,1645,368,131,54,5991,0,3,47,11,0,0,0,0,61,0,3,8,3,0,0,0,0,14,0,6,55,14,0,0,0,0,75,0,8,16,7,3,3,3,4,44,0,0,16,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,8,0,13,35,7,3,3,3,4,68,18,37,17,17,5,0,0,9,103,0,0,3,0,0,0,3,0,6,34,208,966,2807,1653,371,137,67,6243,Gold Coast Hinterland
30905,21,84,340,2891,3924,876,228,72,8436,0,3,92,422,29,4,5,8,563,0,3,138,668,37,0,0,7,853,0,6,230,1090,66,4,5,15,1416,0,9,35,76,3,0,0,4,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,8,0,12,40,76,3,0,0,4,135,9,19,8,3,0,0,0,5,44,0,0,0,5,0,0,0,0,5,30,121,618,4065,3993,880,233,96,10036,Mudgeeraba - Tallebudgera
30906,22,82,621,6553,6982,1313,326,184,16083,4,52,560,735,62,3,3,42,1461,3,34,460,1970,106,13,3,43,2632,7,86,1020,2705,168,16,6,85,4093,8,112,82,41,4,0,0,27,274,24,22,4,7,0,0,0,0,57,0,42,78,44,0,0,0,3,167,0,11,3,0,0,0,0,0,14,32,187,167,92,4,0,0,30,512,36,223,228,13,9,3,0,14,526,0,0,0,0,0,3,0,0,3,97,578,2036,9363,7163,1335,332,313,21217,Nerang
30907,39,123,1022,6705,14060,2055,350,255,24609,14,16,945,1454,295,28,6,44,2802,0,4,189,1466,200,13,3,14,1889,14,20,1134,2920,495,41,9,58,4691,0,3,238,376,19,8,0,10,654,9,8,62,34,0,0,0,0,113,0,7,134,81,12,0,0,0,234,0,9,7,0,6,3,3,0,28,9,27,441,491,37,11,3,10,1029,25,107,222,33,5,0,0,14,406,0,0,5,0,5,0,0,0,10,87,277,2824,10149,14602,2107,362,337,30745,Ormeau - Oxenford
31101,7,75,349,1805,1379,224,37,73,3949,0,24,49,16,0,0,0,6,95,0,3,50,9,0,0,0,0,62,0,27,99,25,0,0,0,6,157,13,54,100,31,3,0,3,8,212,5,7,8,3,0,0,0,3,26,0,3,5,3,0,0,0,0,11,0,0,3,0,0,3,0,0,6,18,64,116,37,3,3,3,11,255,16,42,14,4,0,0,0,7,83,0,0,0,0,0,0,0,0,0,41,208,578,1871,1382,227,40,97,4444,Beaudesert
31105,17,145,1004,7042,6613,1140,268,220,16449,3,51,236,128,22,5,0,11,456,0,6,535,524,49,4,0,18,1136,3,57,771,652,71,9,0,29,1592,6,45,60,14,16,3,0,11,155,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,12,4,0,0,3,0,0,19,6,57,72,14,16,6,0,11,182,15,90,37,4,0,0,0,17,163,0,0,0,0,4,0,0,0,4,41,349,1884,7712,6704,1155,268,277,18390,Loganlea - Carbrook
31106,28,73,639,12697,5295,1101,247,382,20462,6,136,556,284,16,5,3,57,1063,0,59,1359,1011,9,0,0,47,2485,6,195,1915,1295,25,5,3,104,3548,18,260,752,298,11,0,0,55,1394,0,0,40,0,0,0,0,0,40,0,6,91,25,3,0,0,4,129,0,10,12,10,0,0,0,0,32,18,276,895,333,14,0,0,59,1595,24,55,32,7,0,0,0,6,124,0,0,5,5,0,0,0,0,10,76,599,3486,14337,5334,1106,250,551,25739,Springwood - Kingston
31201,34,199,911,4956,2697,386,107,181,9471,3,38,181,103,14,3,0,12,354,0,14,69,133,19,11,0,7,253,3,52,250,236,33,14,0,19,607,36,109,251,62,9,4,3,32,506,0,3,5,5,0,0,0,0,13,0,3,23,12,0,0,0,3,41,0,3,0,0,0,0,3,3,9,36,118,279,79,9,4,6,38,569,95,222,68,67,30,3,3,31,519,0,4,9,5,6,0,0,0,24,168,595,1517,5343,2775,407,116,269,11190,Bowen Basin - North
31202,86,513,3205,16029,10621,1596,263,527,32840,4,131,800,389,67,11,0,59,1461,3,39,210,163,15,3,0,18,451,7,170,1010,552,82,14,0,77,1912,35,524,1353,392,40,3,3,135,2485,0,0,63,39,3,0,0,3,108,3,51,132,145,18,0,0,9,358,0,3,11,5,0,0,0,0,19,38,578,1559,581,61,3,3,147,2970,128,380,126,63,28,4,7,57,793,0,9,17,14,3,0,3,0,46,259,1650,5917,17239,10795,1617,276,808,38561,Mackay
31203,26,122,555,2327,1221,202,52,71,4576,0,5,37,50,7,0,0,5,104,0,3,87,102,8,0,0,4,204,0,8,124,152,15,0,0,9,308,11,99,551,202,8,0,5,23,899,5,60,106,30,3,0,0,4,208,3,23,10,15,4,0,0,0,55,0,3,0,0,0,0,0,6,9,19,185,667,247,15,0,5,33,1171,39,105,35,28,11,0,0,28,246,0,0,6,5,0,0,0,0,11,84,420,1387,2759,1262,202,57,141,6312,Whitsunday
31301,14,171,1146,4758,3406,439,93,170,10197,0,44,367,265,19,4,0,21,720,0,6,107,115,9,3,0,3,243,0,50,474,380,28,7,0,24,963,4,153,358,121,8,0,0,25,669,0,12,184,53,0,0,0,6,255,0,6,45,31,0,0,0,0,82,0,4,3,4,0,0,0,3,14,4,175,590,209,8,0,0,34,1020,49,254,103,6,6,0,0,28,446,0,0,0,0,0,0,0,0,0,67,650,2313,5353,3448,446,93,256,12626,Bribie - Beachmere
31302,26,65,561,7118,8170,867,236,290,17333,3,276,343,325,77,3,0,74,1101,0,33,99,56,17,3,0,4,212,3,309,442,381,94,6,0,78,1313,3,178,275,257,6,0,3,40,762,7,23,80,0,0,0,0,0,110,5,3,0,0,0,0,0,0,8,0,3,4,0,0,3,0,0,10,15,207,359,257,6,3,3,40,890,6,29,45,22,3,3,0,14,122,0,0,4,5,0,3,0,0,12,50,610,1411,7783,8273,882,239,422,19670,Caboolture
31303,17,95,504,1788,1029,201,42,63,3739,0,0,23,11,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,23,11,0,0,0,0,34,0,4,12,5,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,7,12,5,3,0,0,0,27,6,15,8,3,3,0,0,5,40,0,0,0,0,3,0,0,0,3,23,117,547,1807,1038,201,42,68,3843,Caboolture Hinterland
31304,30,134,1170,6406,7745,1342,307,249,17383,7,48,211,337,71,4,0,15,693,0,8,117,451,20,11,0,16,623,7,56,328,788,91,15,0,31,1316,0,25,65,96,57,7,0,9,259,0,22,22,5,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,0,13,0,51,91,101,57,7,5,9,321,23,104,28,6,4,0,0,15,180,0,0,0,0,6,0,0,0,6,60,345,1617,7301,7903,1364,312,304,19206,Narangba - Burpengary
31305,11,148,2064,8291,4428,808,141,272,16163,30,123,743,388,61,0,0,45,1390,0,46,207,535,29,3,0,19,839,30,169,950,923,90,3,0,64,2229,28,491,1231,422,22,5,3,76,2278,15,36,324,195,12,0,0,15,597,10,122,373,437,3,4,3,19,971,0,13,11,5,0,0,0,0,29,53,662,1939,1059,37,9,6,110,3875,51,111,50,14,3,3,0,14,246,0,0,0,0,0,0,0,0,0,145,1090,5003,10287,4558,823,147,460,22513,Redcliffe
31401,29,160,631,8876,11926,2537,504,168,24831,3,13,257,211,18,0,0,5,507,0,29,234,233,7,0,0,13,516,3,42,491,444,25,0,0,18,1023,0,4,104,88,3,0,3,0,202,0,0,0,0,0,0,0,0,0,5,41,6,0,0,0,0,4,56,0,15,7,4,0,0,0,3,29,5,60,117,92,3,0,3,7,287,4,8,13,7,6,0,0,0,38,0,0,0,3,0,0,0,0,3,41,270,1252,9422,11960,2537,507,193,26182,Hills District
31402,18,35,298,6163,7610,846,103,156,15229,0,178,474,367,22,0,4,34,1079,0,11,96,544,10,0,0,4,665,0,189,570,911,32,0,4,38,1744,11,70,111,96,7,0,0,9,304,0,12,34,0,0,0,0,3,49,0,57,61,0,0,0,0,12,130,0,3,4,0,0,0,0,0,7,11,142,210,96,7,0,0,24,490,14,105,36,6,5,0,0,66,232,0,0,0,28,6,0,0,0,34,43,471,1114,7204,7660,846,107,284,17729,North Lakes
31403,10,63,267,6419,3210,497,98,149,10713,3,80,552,215,12,0,5,22,889,0,5,34,235,24,4,0,8,310,3,85,586,450,36,4,5,30,1199,9,136,374,124,0,0,0,22,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,4,0,0,0,17,9,145,374,128,4,0,0,22,682,0,5,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,22,298,1232,6997,3250,501,103,201,12604,Strathpine
31501,87,394,1089,2929,1540,267,146,175,6627,3,7,79,36,5,0,0,9,139,0,32,137,55,16,3,7,4,254,3,39,216,91,21,3,7,13,393,4,123,421,162,13,3,0,17,743,0,0,6,3,0,0,0,0,9,0,4,5,0,0,0,0,0,9,0,0,7,6,0,3,0,0,16,4,127,439,171,13,6,0,17,777,45,122,60,53,19,4,6,39,348,5,5,11,12,0,3,0,6,42,144,687,1815,3256,1593,283,159,250,8187,Far North
31502,17,219,1008,4180,1691,313,103,227,7758,4,71,166,64,18,4,0,19,346,0,11,17,18,3,0,0,3,52,4,82,183,82,21,4,0,22,398,7,311,496,93,16,4,8,55,990,0,0,45,3,0,0,0,0,48,0,15,24,0,0,0,0,3,42,0,0,0,3,0,0,0,0,3,7,326,565,99,16,4,8,58,1083,57,197,81,72,25,0,4,89,525,3,6,12,9,5,3,3,0,41,88,830,1849,4442,1758,324,118,396,9805,Outback - North
31503,27,213,1240,2993,1483,405,200,174,6735,3,40,48,8,4,0,4,7,114,0,0,3,5,0,0,0,0,8,3,40,51,13,4,0,4,7,122,0,98,137,19,0,0,0,12,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,9,0,101,140,19,0,0,0,15,275,22,70,31,33,15,3,3,30,207,0,8,5,20,13,3,3,3,55,52,432,1467,3078,1515,411,210,229,7394,Outback - South
31601,16,98,916,4970,6518,1055,189,125,13887,5,65,627,541,13,4,0,28,1283,0,15,138,319,32,3,0,14,521,5,80,765,860,45,7,0,42,1804,37,93,367,114,12,3,0,21,647,3,3,57,39,0,0,0,3,105,0,0,17,11,0,0,0,0,28,4,4,3,0,3,0,0,3,17,44,100,444,164,15,3,0,27,797,9,23,16,6,3,0,3,0,60,0,0,0,0,0,0,0,0,0,74,301,2141,6000,6581,1065,192,194,16548,Buderim
30908,15,21,335,4703,4231,647,108,104,10164,0,25,279,806,66,3,0,26,1205,7,22,295,2238,229,25,5,32,2853,7,47,574,3044,295,28,5,58,4058,3,43,87,150,43,0,0,6,332,3,128,337,173,22,0,3,10,676,16,169,317,94,7,0,3,17,623,3,3,0,3,0,0,0,0,9,25,343,741,420,72,0,6,33,1640,0,0,4,21,3,0,0,0,28,0,3,10,13,0,0,0,0,26,47,414,1664,8201,4601,675,119,195,15916,Robina
30909,6,61,564,5251,4001,777,216,205,11081,18,144,827,588,32,0,3,45,1657,5,87,470,1116,93,7,3,74,1855,23,231,1297,1704,125,7,6,119,3512,22,267,1005,274,17,10,3,67,1665,22,641,1033,118,3,70,5,83,1975,48,620,1119,251,15,0,5,56,2114,0,8,0,3,3,0,0,0,14,92,1536,3157,646,38,80,13,206,5768,8,19,30,21,5,0,0,6,89,0,5,8,3,0,0,0,0,16,129,1852,5056,7625,4169,864,235,536,20466,Southport
30910,3,58,174,1656,1850,455,109,84,4389,0,70,191,232,54,7,3,18,575,6,37,300,846,227,57,10,18,1501,6,107,491,1078,281,64,13,36,2076,18,245,543,92,5,4,3,44,954,11,507,1033,133,4,0,4,67,1759,137,1356,2744,659,40,10,4,155,5105,0,0,0,0,0,0,0,0,0,166,2108,4320,884,49,14,11,266,7818,3,8,3,9,3,0,0,4,30,0,9,23,6,0,0,0,3,41,178,2290,5011,3633,2183,533,133,393,14354,Surfers Paradise
31001,36,121,1124,9555,5712,843,197,325,17913,11,69,186,398,51,6,0,34,755,7,54,189,614,10,6,0,18,898,18,123,375,1012,61,12,0,52,1653,3,114,115,128,5,0,3,16,384,7,28,63,14,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,9,10,145,181,142,8,0,3,16,505,13,130,140,21,3,3,0,14,324,0,3,0,7,3,0,0,0,13,77,522,1820,10737,5787,858,200,407,20408,Forest Lake - Oxley
31002,57,314,2134,8639,6145,1056,271,400,19016,0,20,106,35,11,0,0,14,186,0,0,0,0,3,0,0,3,6,0,20,106,35,14,0,0,17,192,0,56,100,35,4,0,3,10,208,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,9,0,59,103,38,7,0,3,13,223,28,164,123,46,15,6,0,35,417,0,3,4,21,10,3,0,3,44,85,560,2470,8779,6191,1065,274,468,19892,Ipswich Hinterland
31003,34,174,2716,15455,9443,1480,319,500,30121,45,153,461,301,43,16,0,30,1049,11,69,290,221,17,0,0,15,623,56,222,751,522,60,16,0,45,1672,14,462,525,100,11,3,4,52,1171,0,25,38,0,0,0,0,7,70,4,12,13,3,0,0,0,0,32,0,11,5,5,0,0,0,0,21,18,510,581,108,11,3,4,59,1294,7,70,54,19,3,3,0,10,166,3,3,3,5,0,0,0,0,14,118,979,4105,16109,9517,1502,323,614,33267,Ipswich Inner
31004,21,107,529,8174,9250,948,162,273,19464,3,13,335,228,24,3,0,12,618,3,0,180,326,106,3,0,13,631,6,13,515,554,130,6,0,25,1249,0,9,314,85,0,0,0,13,421,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,0,21,0,3,5,3,0,0,0,0,11,0,12,337,91,0,0,0,13,453,6,49,16,3,0,0,0,9,83,0,0,0,0,4,0,0,0,4,33,181,1397,8822,9384,954,162,320,21253,Springfield - Redbank
31102,13,41,521,5719,3485,511,101,188,10579,0,110,411,277,36,8,0,28,870,7,24,362,536,24,0,0,23,976,7,134,773,813,60,8,0,51,1846,4,101,330,134,0,0,3,30,602,0,24,34,3,0,0,0,0,61,0,0,16,7,0,0,0,3,26,0,7,5,4,0,0,0,0,16,4,132,385,148,0,0,3,33,705,3,8,5,0,4,0,0,4,24,3,0,3,3,0,0,0,0,9,30,315,1687,6683,3549,519,104,276,13163,Beenleigh
31103,31,90,675,10093,8834,1247,339,343,21652,0,75,113,139,34,5,0,15,381,0,4,26,291,38,0,0,8,367,0,79,139,430,72,5,0,23,748,9,32,80,34,9,4,0,6,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,5,3,0,0,0,29,9,36,97,39,12,4,0,6,203,10,78,79,3,3,0,0,3,176,0,3,0,3,0,3,0,0,9,50,286,990,10568,8921,1259,339,375,22788,Browns Plains
31104,15,96,388,3344,5443,1279,371,138,11074,0,3,16,7,5,3,0,0,34,0,0,0,3,3,3,0,0,9,0,3,16,10,8,6,0,0,43,0,0,31,3,3,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,3,4,0,4,0,47,0,14,53,6,7,0,4,0,84,0,5,5,3,0,0,0,0,13,0,0,0,3,4,0,0,0,7,15,118,462,3366,5462,1285,375,138,11221,Jimboomba
31602,11,71,1173,9055,7508,1140,172,219,19349,9,158,1655,809,18,4,0,80,2733,0,38,171,372,43,4,0,13,641,9,196,1826,1181,61,8,0,93,3374,27,171,546,345,9,0,3,32,1133,0,53,479,136,9,4,0,12,693,4,150,897,842,29,6,3,37,1968,5,11,5,0,3,3,3,0,30,36,385,1927,1323,50,13,9,81,3824,34,203,291,53,3,0,3,26,613,0,0,3,0,0,0,0,0,3,90,855,5220,11612,7622,1161,184,419,27163,Caloundra
